raceId,driverId,grid,positionOrder,pit_sec,pos_change,lap,year,pit_group
882,807,10.0,10,19.957,0.0,36,2013,mid
882,815,12.0,11,19.969,1.0,24,2013,mid
882,815,12.0,11,20.253,1.0,31,2013,mid
882,818,15.0,12,20.977,3.0,15,2013,early
882,818,15.0,12,20.235,3.0,37,2013,mid
882,818,15.0,12,20.716,3.0,43,2013,late
882,822,16.0,13,21.614,3.0,16,2013,early
882,822,16.0,13,22.217,3.0,34,2013,mid
882,822,16.0,13,21.49,3.0,51,2013,late
882,813,14.0,14,20.794,0.0,7,2013,early
882,813,14.0,14,21.517,0.0,23,2013,mid
882,813,14.0,14,20.982,0.0,39,2013,mid
882,824,18.0,15,21.097,3.0,6,2013,early
882,824,18.0,15,24.834,3.0,16,2013,early
882,824,18.0,15,20.625,3.0,32,2013,mid
882,819,20.0,16,21.265,4.0,5,2013,early
882,819,20.0,16,22.183,4.0,17,2013,early
882,819,20.0,16,21.294,4.0,33,2013,mid
882,820,19.0,17,21.063,2.0,7,2013,early
882,820,19.0,17,25.091,2.0,21,2013,mid
882,820,19.0,17,25.151,2.0,33,2013,mid
882,823,21.0,18,20.905,3.0,6,2013,early
882,823,21.0,18,20.743,3.0,20,2013,early
882,823,21.0,18,21.067,3.0,37,2013,mid
882,3,4.0,19,22.299,-15.0,5,2013,early
882,3,4.0,19,19.894,-15.0,19,2013,early
882,3,4.0,19,22.727,-15.0,20,2013,early
882,17,22.0,20,21.287,2.0,1,2013,early
882,17,22.0,20,26.956,2.0,15,2013,early
883,20,2.0,1,21.66,1.0,10,2013,early
883,20,2.0,1,21.29,1.0,25,2013,mid
883,20,2.0,1,21.906,1.0,42,2013,late
883,8,8.0,2,22.715,6.0,16,2013,early
883,8,8.0,2,21.723,6.0,34,2013,mid
883,154,11.0,3,24.605,8.0,8,2013,early
883,154,11.0,3,21.608,8.0,27,2013,mid
883,154,11.0,3,21.556,8.0,42,2013,late
883,814,5.0,4,22.009,1.0,14,2013,early
883,814,5.0,4,22.475,1.0,36,2013,mid
883,1,9.0,5,22.072,4.0,10,2013,early
883,1,9.0,5,21.444,4.0,22,2013,mid
883,1,9.0,5,21.6,4.0,38,2013,mid
883,815,12.0,6,21.471,6.0,10,2013,early
883,815,12.0,6,21.161,6.0,20,2013,early
883,815,12.0,6,21.319,6.0,39,2013,mid
883,17,7.0,7,21.798,0.0,8,2013,early
883,17,7.0,7,21.221,0.0,21,2013,mid
883,17,7.0,7,21.031,0.0,37,2013,mid
883,4,3.0,8,23.055,-5.0,7,2013,early
883,4,3.0,8,21.436,-5.0,8,2013,early
883,4,3.0,8,21.123,-5.0,24,2013,mid
883,4,3.0,8,21.189,-5.0,39,2013,mid
883,3,1.0,9,22.237,-8.0,9,2013,early
883,3,1.0,9,21.331,-8.0,20,2013,early
883,3,1.0,9,21.183,-8.0,33,2013,mid
883,3,1.0,9,21.267,-8.0,44,2013,late
883,18,10.0,10,23.093,0.0,9,2013,early
883,18,10.0,10,21.894,0.0,21,2013,mid
883,18,10.0,10,21.696,0.0,34,2013,mid
883,18,10.0,10,21.23,0.0,46,2013,late
883,813,17.0,11,23.173,6.0,10,2013,early
883,813,17.0,11,22.22,6.0,23,2013,mid
883,813,17.0,11,22.066,6.0,39,2013,mid
883,807,14.0,12,21.656,2.0,12,2013,early
883,807,14.0,12,22.4,2.0,26,2013,mid
883,807,14.0,12,22.814,2.0,41,2013,late
883,16,6.0,13,26.495,-7.0,1,2013,early
883,16,6.0,13,22.199,-7.0,18,2013,early
883,16,6.0,13,22.346,-7.0,42,2013,late
883,822,15.0,14,22.729,1.0,13,2013,early
883,822,15.0,14,28.408,1.0,29,2013,mid
883,822,15.0,14,23.837,1.0,47,2013,late
883,13,4.0,15,21.665,-11.0,10,2013,early
883,13,4.0,15,21.722,-11.0,17,2013,early
883,13,4.0,15,21.569,-11.0,28,2013,mid
883,13,4.0,15,27.757,-11.0,36,2013,mid
883,817,13.0,16,22.529,-3.0,9,2013,early
883,817,13.0,16,22.028,-3.0,25,2013,mid
883,817,13.0,16,22.623,-3.0,41,2013,late
883,819,18.0,17,22.912,1.0,11,2013,early
883,819,18.0,17,22.576,1.0,23,2013,mid
883,819,18.0,17,23.263,1.0,35,2013,mid
883,821,22.0,18,28.102,4.0,1,2013,early
883,821,22.0,18,21.997,4.0,16,2013,early
883,821,22.0,18,22.438,4.0,33,2013,mid
883,821,22.0,18,22.246,4.0,43,2013,late
883,824,19.0,19,24.325,0.0,9,2013,early
883,824,19.0,19,23.455,0.0,22,2013,mid
883,824,19.0,19,22.817,0.0,36,2013,mid
883,824,19.0,19,23.803,0.0,48,2013,late
883,820,21.0,20,22.745,1.0,10,2013,early
883,820,21.0,20,24.141,1.0,23,2013,mid
883,820,21.0,20,26.004,1.0,37,2013,mid
883,820,21.0,20,22.552,1.0,46,2013,late
883,823,20.0,21,28.344,-1.0,2,2013,early
883,823,20.0,21,22.95,-1.0,14,2013,early
883,823,20.0,21,22.252,-1.0,24,2013,mid
883,823,20.0,21,22.38,-1.0,39,2013,mid
883,823,20.0,21,23.375,-1.0,47,2013,late
883,818,16.0,22,41.485,-6.0,2,2013,early
884,4,5.0,1,18.909,4.0,9,2013,early
884,4,5.0,1,19.952,4.0,21,2013,mid
884,4,5.0,1,19.519,4.0,36,2013,mid
884,4,5.0,1,18.471,4.0,49,2013,late
884,8,4.0,2,19.978,2.0,10,2013,early
884,8,4.0,2,19.743,2.0,26,2013,mid
884,8,4.0,2,20.184,2.0,45,2013,late
884,13,9.0,3,19.49,6.0,8,2013,early
884,13,9.0,3,19.373,6.0,20,2013,early
884,13,9.0,3,19.326,6.0,36,2013,mid
884,13,9.0,3,19.001,6.0,51,2013,late
884,20,3.0,4,18.606,-1.0,10,2013,early
884,20,3.0,4,18.708,-1.0,24,2013,mid
884,20,3.0,4,19.551,-1.0,39,2013,mid
884,20,3.0,4,18.694,-1.0,51,2013,late
884,17,7.0,5,19.668,2.0,7,2013,early
884,17,7.0,5,19.151,2.0,20,2013,early
884,17,7.0,5,19.17,2.0,36,2013,mid
884,17,7.0,5,18.931,2.0,50,2013,late
884,3,1.0,6,19.414,-5.0,10,2013,early
884,3,1.0,6,20.032,-5.0,27,2013,mid
884,3,1.0,6,19.352,-5.0,47,2013,late
884,814,10.0,7,20.615,3.0,9,2013,early
884,814,10.0,7,19.792,3.0,19,2013,early
884,814,10.0,7,19.822,3.0,38,2013,mid
884,814,10.0,7,19.481,3.0,53,2013,late
884,18,14.0,8,18.81,6.0,11,2013,early
884,18,14.0,8,19.196,6.0,28,2013,mid
884,18,14.0,8,19.29,6.0,46,2013,late
884,815,8.0,9,19.25,-1.0,10,2013,early
884,815,8.0,9,20.578,-1.0,23,2013,mid
884,815,8.0,9,19.866,-1.0,38,2013,mid
884,815,8.0,9,19.993,-1.0,50,2013,late
884,817,11.0,10,19.795,1.0,10,2013,early
884,817,11.0,10,20.1,1.0,24,2013,mid
884,817,11.0,10,19.498,1.0,39,2013,mid
884,817,11.0,10,19.857,1.0,51,2013,late
884,821,19.0,11,22.144,8.0,13,2013,early
884,821,19.0,11,19.988,8.0,28,2013,mid
884,821,19.0,11,20.082,8.0,42,2013,late
884,821,19.0,11,19.324,8.0,54,2013,late
884,1,2.0,12,22.018,-10.0,9,2013,early
884,1,2.0,12,20.132,-10.0,25,2013,mid
884,1,2.0,12,19.7,-10.0,36,2013,mid
884,1,2.0,12,19.457,-10.0,50,2013,late
884,16,13.0,13,20.306,0.0,22,2013,mid
884,16,13.0,13,19.591,0.0,36,2013,mid
884,16,13.0,13,22.931,0.0,49,2013,late
884,16,13.0,13,74.026,0.0,8,2013,early
884,813,17.0,14,20.205,3.0,8,2013,early
884,813,17.0,14,13.266,3.0,13,2013,early
884,813,17.0,14,23.139,3.0,20,2013,early
884,813,17.0,14,20.8,3.0,35,2013,mid
884,813,17.0,14,19.723,3.0,53,2013,late
884,807,15.0,15,19.993,0.0,8,2013,early
884,807,15.0,15,19.402,0.0,21,2013,mid
884,807,15.0,15,22.324,0.0,34,2013,mid
884,807,15.0,15,24.001,0.0,35,2013,mid
884,807,15.0,15,28.971,0.0,38,2013,mid
884,807,15.0,15,20.314,0.0,53,2013,late
884,822,16.0,16,21.171,0.0,9,2013,early
884,822,16.0,16,20.533,0.0,25,2013,mid
884,822,16.0,16,19.908,0.0,43,2013,late
884,819,22.0,17,20.734,5.0,8,2013,early
884,819,22.0,17,20.87,5.0,23,2013,mid
884,819,22.0,17,21.202,5.0,41,2013,late
884,824,20.0,18,29.994,2.0,2,2013,early
884,824,20.0,18,20.656,2.0,16,2013,early
884,824,20.0,18,19.904,2.0,29,2013,mid
884,824,20.0,18,19.83,2.0,46,2013,late
884,820,21.0,19,25.294,2.0,15,2013,early
884,820,21.0,19,21.582,2.0,30,2013,mid
884,820,21.0,19,21.34,2.0,47,2013,late
884,818,12.0,20,19.772,-8.0,9,2013,early
884,818,12.0,20,20.671,-8.0,20,2013,early
884,818,12.0,20,25.362,-8.0,34,2013,mid
884,818,12.0,20,29.74,-8.0,37,2013,mid
884,823,18.0,21,21.686,-3.0,9,2013,early
884,823,18.0,21,22.029,-3.0,20,2013,early
885,3,1.0,1,25.2,0.0,31,2013,mid
885,20,3.0,2,24.375,1.0,30,2013,mid
885,17,4.0,3,24.316,1.0,25,2013,mid
885,1,2.0,4,24.801,-2.0,31,2013,mid
885,16,8.0,5,25.274,3.0,30,2013,mid
885,18,9.0,6,24.585,3.0,26,2013,mid
885,4,6.0,7,24.489,-1.0,28,2013,mid
885,818,10.0,8,24.827,2.0,29,2013,mid
885,814,17.0,9,25.643,8.0,9,2013,early
885,8,5.0,10,24.42,-5.0,26,2013,mid
885,8,5.0,10,25.125,-5.0,70,2013,late
885,807,11.0,11,24.974,0.0,27,2013,mid
885,822,14.0,12,29.063,2.0,30,2013,mid
885,821,19.0,13,25.364,6.0,28,2013,mid
885,821,19.0,13,25.926,6.0,63,2013,late
885,820,22.0,14,25.337,8.0,23,2013,mid
885,820,22.0,14,19.553,8.0,48,2013,late
885,820,22.0,14,26.198,8.0,63,2013,late
885,823,15.0,15,35.1,0.0,1,2013,early
885,823,15.0,15,25.676,0.0,24,2013,mid
885,823,15.0,15,25.862,0.0,35,2013,mid
885,815,7.0,16,24.672,-9.0,29,2013,mid
885,154,13.0,17,24.565,-4.0,30,2013,mid
885,154,13.0,17,39.98,-4.0,62,2013,late
885,817,12.0,18,25.225,-6.0,22,2013,mid
885,824,20.0,19,25.098,1.0,22,2013,mid
885,824,20.0,19,25.215,1.0,35,2013,mid
885,813,16.0,20,40.507,-4.0,1,2013,early
885,813,16.0,20,26.146,-4.0,30,2013,mid
885,13,21.0,21,25.331,0.0,26,2013,mid
886,20,1.0,1,20.835,0.0,16,2013,early
886,20,1.0,1,20.898,0.0,49,2013,late
886,4,6.0,2,20.512,4.0,16,2013,early
886,4,6.0,2,20.636,4.0,47,2013,late
886,1,2.0,3,20.879,-1.0,19,2013,early
886,1,2.0,3,20.656,-1.0,48,2013,late
886,17,5.0,4,20.716,1.0,13,2013,early
886,17,5.0,4,22.709,1.0,46,2013,late
886,3,4.0,5,21.125,-1.0,14,2013,early
886,3,4.0,5,20.832,-1.0,31,2013,mid
886,3,4.0,5,21.459,-1.0,57,2013,late
886,818,7.0,6,21.9,1.0,13,2013,early
886,818,7.0,6,20.739,1.0,57,2013,late
886,814,17.0,7,21.066,10.0,56,2013,late
886,13,16.0,8,20.473,8.0,17,2013,early
886,13,16.0,8,20.372,8.0,41,2013,late
886,8,10.0,9,25.182,1.0,22,2013,mid
886,16,8.0,10,22.789,-2.0,9,2013,early
886,16,8.0,10,21.0,-2.0,37,2013,mid
886,16,8.0,10,14.489,-2.0,61,2013,late
886,815,12.0,11,20.427,1.0,13,2013,early
886,815,12.0,11,20.805,1.0,43,2013,late
886,18,14.0,12,20.212,2.0,27,2013,mid
886,154,22.0,13,20.859,9.0,42,2013,late
886,154,22.0,13,21.574,9.0,53,2013,late
886,822,3.0,14,22.242,-11.0,14,2013,early
886,822,3.0,14,24.418,-11.0,40,2013,mid
886,817,11.0,15,21.223,-4.0,12,2013,early
886,817,11.0,15,21.315,-4.0,39,2013,mid
886,813,13.0,16,24.557,-3.0,12,2013,early
886,813,13.0,16,14.446,-3.0,17,2013,early
886,813,13.0,16,21.637,-3.0,49,2013,late
886,824,19.0,17,21.378,2.0,41,2013,late
886,819,18.0,18,22.184,0.0,11,2013,early
886,819,18.0,18,22.033,0.0,36,2013,mid
886,820,20.0,19,21.374,1.0,38,2013,mid
886,821,15.0,20,22.017,-5.0,21,2013,mid
886,821,15.0,20,21.524,-5.0,63,2013,late
886,807,9.0,21,21.623,-12.0,12,2013,early
886,807,9.0,21,21.014,-12.0,38,2013,mid
886,823,21.0,22,22.323,-1.0,8,2013,early
886,823,21.0,22,22.039,-1.0,32,2013,mid
886,823,21.0,22,29.056,-1.0,38,2013,mid
886,823,21.0,22,24.51,-1.0,40,2013,mid
887,3,2.0,1,24.99,1.0,12,2013,early
887,3,2.0,1,24.893,1.0,34,2013,mid
887,3,2.0,1,25.436,1.0,42,2013,late
887,17,4.0,2,31.448,2.0,10,2013,early
887,17,4.0,2,24.781,2.0,31,2013,mid
887,17,4.0,2,24.473,2.0,42,2013,late
887,4,9.0,3,24.572,6.0,10,2013,early
887,4,9.0,3,24.789,6.0,30,2013,mid
887,4,9.0,3,25.018,6.0,41,2013,late
887,1,1.0,4,29.026,-3.0,8,2013,early
887,1,1.0,4,24.635,-3.0,36,2013,mid
887,8,8.0,5,24.992,3.0,11,2013,early
887,8,8.0,5,24.428,3.0,29,2013,mid
887,13,11.0,6,35.21,5.0,10,2013,early
887,13,11.0,6,24.68,5.0,16,2013,early
887,13,11.0,6,24.4,5.0,36,2013,mid
887,13,11.0,6,24.872,5.0,42,2013,late
887,16,6.0,7,24.807,-1.0,12,2013,early
887,16,6.0,7,25.158,-1.0,33,2013,mid
887,817,5.0,8,29.446,-3.0,11,2013,early
887,817,5.0,8,26.229,-3.0,32,2013,mid
887,814,21.0,9,25.004,12.0,9,2013,early
887,814,21.0,9,25.099,12.0,33,2013,mid
887,814,21.0,9,33.401,12.0,42,2013,late
887,807,14.0,10,29.684,4.0,12,2013,early
887,807,14.0,10,26.256,4.0,25,2013,mid
887,807,14.0,10,24.863,4.0,37,2013,mid
887,813,15.0,11,25.244,4.0,15,2013,early
887,813,15.0,11,25.275,4.0,37,2013,mid
887,822,16.0,12,30.231,4.0,15,2013,early
887,822,16.0,12,31.851,4.0,38,2013,mid
887,18,10.0,13,24.745,-3.0,11,2013,early
887,18,10.0,13,24.357,-3.0,32,2013,mid
887,821,17.0,14,25.33,3.0,10,2013,early
887,821,17.0,14,26.04,3.0,27,2013,mid
887,821,17.0,14,31.937,3.0,29,2013,mid
887,821,17.0,14,25.087,3.0,40,2013,mid
887,819,18.0,15,26.191,3.0,15,2013,early
887,819,18.0,15,26.371,3.0,34,2013,mid
887,824,19.0,16,25.729,3.0,11,2013,early
887,824,19.0,16,25.927,3.0,33,2013,mid
887,820,20.0,17,26.031,3.0,12,2013,early
887,820,20.0,17,25.701,3.0,32,2013,mid
887,823,22.0,18,26.515,4.0,10,2013,early
887,823,22.0,18,25.814,4.0,28,2013,mid
887,823,22.0,18,26.391,4.0,40,2013,mid
887,154,7.0,19,24.725,-12.0,9,2013,early
887,154,7.0,19,24.751,-12.0,30,2013,mid
887,154,7.0,19,25.911,-12.0,42,2013,late
887,815,13.0,20,24.596,-7.0,13,2013,early
887,815,13.0,20,25.028,-7.0,33,2013,mid
887,20,3.0,21,24.159,-18.0,13,2013,early
887,20,3.0,21,24.092,-18.0,35,2013,mid
887,818,12.0,22,29.418,-10.0,14,2013,early
887,818,12.0,22,26.317,-10.0,25,2013,mid
888,20,2.0,1,18.979,1.0,7,2013,early
888,20,2.0,1,20.039,1.0,24,2013,mid
888,20,2.0,1,19.118,1.0,41,2013,late
888,8,4.0,2,19.378,2.0,8,2013,early
888,8,4.0,2,20.528,2.0,24,2013,mid
888,8,4.0,2,19.39,2.0,49,2013,late
888,154,5.0,3,20.273,2.0,13,2013,early
888,154,5.0,3,20.007,2.0,24,2013,mid
888,154,5.0,3,19.591,2.0,40,2013,mid
888,4,8.0,4,20.199,4.0,12,2013,early
888,4,8.0,4,19.539,4.0,24,2013,mid
888,4,8.0,4,19.476,4.0,49,2013,late
888,1,1.0,5,19.487,-4.0,6,2013,early
888,1,1.0,5,19.321,-4.0,22,2013,mid
888,1,1.0,5,19.316,-4.0,45,2013,late
888,18,9.0,6,20.812,3.0,21,2013,mid
888,18,9.0,6,19.692,3.0,47,2013,late
888,17,3.0,7,162.042,-4.0,8,2013,early
888,17,3.0,7,19.991,-4.0,23,2013,mid
888,17,3.0,7,19.921,-4.0,38,2013,mid
888,815,13.0,8,20.432,5.0,7,2013,early
888,815,13.0,8,20.433,5.0,24,2013,mid
888,3,11.0,9,19.69,2.0,16,2013,early
888,3,11.0,9,22.207,2.0,24,2013,mid
888,3,11.0,9,19.684,2.0,48,2013,late
888,807,10.0,10,21.226,0.0,17,2013,early
888,807,10.0,10,20.364,0.0,37,2013,mid
888,807,10.0,10,20.557,0.0,49,2013,late
888,814,12.0,11,20.547,1.0,4,2013,early
888,814,12.0,11,21.483,1.0,24,2013,mid
888,817,6.0,12,19.846,-6.0,5,2013,early
888,817,6.0,12,19.952,-6.0,18,2013,early
888,817,6.0,12,20.196,-6.0,40,2013,mid
888,16,15.0,13,19.91,2.0,5,2013,early
888,16,15.0,13,20.204,2.0,24,2013,mid
888,16,15.0,13,21.799,2.0,43,2013,late
888,821,14.0,14,19.816,0.0,6,2013,early
888,821,14.0,14,19.869,0.0,22,2013,mid
888,821,14.0,14,21.16,0.0,41,2013,late
888,813,18.0,15,20.331,3.0,21,2013,mid
888,813,18.0,15,36.196,3.0,50,2013,late
888,822,17.0,16,33.796,1.0,22,2013,mid
888,822,17.0,16,45.695,1.0,54,2013,late
888,819,22.0,17,22.699,5.0,4,2013,early
888,819,22.0,17,21.388,5.0,24,2013,mid
888,819,22.0,17,22.986,5.0,34,2013,mid
888,823,20.0,18,21.9,2.0,5,2013,early
888,823,20.0,18,20.974,2.0,19,2013,early
888,823,20.0,18,20.545,2.0,38,2013,mid
888,820,21.0,19,21.021,2.0,8,2013,early
888,820,21.0,19,19.953,2.0,20,2013,early
888,820,21.0,19,20.272,2.0,26,2013,mid
888,820,21.0,19,21.433,2.0,37,2013,mid
888,818,16.0,20,23.147,-4.0,4,2013,early
888,824,19.0,21,20.84,-2.0,5,2013,early
888,824,19.0,21,20.371,-2.0,18,2013,early
890,1,1.0,1,21.84,0.0,9,2013,early
890,1,1.0,1,21.454,0.0,31,2013,mid
890,1,1.0,1,22.136,0.0,50,2013,late
890,8,6.0,2,22.161,4.0,13,2013,early
890,8,6.0,2,21.643,4.0,42,2013,late
890,20,2.0,3,21.343,-1.0,11,2013,early
890,20,2.0,3,21.863,-1.0,34,2013,mid
890,20,2.0,3,21.666,-1.0,55,2013,late
890,17,10.0,4,21.762,6.0,23,2013,mid
890,17,10.0,4,22.349,6.0,43,2013,late
890,17,10.0,4,22.022,6.0,59,2013,late
890,4,5.0,5,21.599,0.0,12,2013,early
890,4,5.0,5,22.249,0.0,34,2013,mid
890,4,5.0,5,21.753,0.0,48,2013,late
890,154,3.0,6,22.054,-3.0,13,2013,early
890,154,3.0,6,22.267,-3.0,25,2013,mid
890,154,3.0,6,16.453,-3.0,37,2013,mid
890,154,3.0,6,22.451,-3.0,47,2013,late
890,18,13.0,7,22.107,6.0,24,2013,mid
890,18,13.0,7,22.496,6.0,37,2013,mid
890,13,7.0,8,23.012,-1.0,11,2013,early
890,13,7.0,8,21.753,-1.0,31,2013,mid
890,13,7.0,8,21.612,-1.0,48,2013,late
890,815,9.0,9,22.323,0.0,23,2013,mid
890,815,9.0,9,22.722,0.0,38,2013,mid
890,813,15.0,10,22.103,5.0,9,2013,early
890,813,15.0,10,21.88,5.0,28,2013,mid
890,813,15.0,10,24.796,5.0,51,2013,late
890,807,12.0,11,22.303,1.0,11,2013,early
890,807,12.0,11,22.606,1.0,35,2013,mid
890,807,12.0,11,16.512,1.0,40,2013,mid
890,818,14.0,12,22.745,2.0,8,2013,early
890,818,14.0,12,22.282,2.0,30,2013,mid
890,818,14.0,12,23.756,2.0,50,2013,late
890,817,8.0,13,24.033,-5.0,10,2013,early
890,817,8.0,13,21.996,-5.0,38,2013,mid
890,823,20.0,14,23.2,6.0,8,2013,early
890,823,20.0,14,22.831,6.0,27,2013,mid
890,823,20.0,14,22.384,6.0,44,2013,late
890,819,19.0,15,22.465,4.0,13,2013,early
890,819,19.0,15,22.45,4.0,38,2013,mid
890,824,21.0,16,22.159,5.0,20,2013,early
890,824,21.0,16,22.221,5.0,33,2013,mid
890,824,21.0,16,23.03,5.0,46,2013,late
890,820,22.0,17,22.323,5.0,21,2013,mid
890,820,22.0,17,22.301,5.0,34,2013,mid
890,820,22.0,17,23.257,5.0,50,2013,late
890,814,18.0,18,22.754,0.0,9,2013,early
890,814,18.0,18,22.723,0.0,26,2013,mid
890,814,18.0,18,23.027,0.0,48,2013,late
890,3,4.0,19,22.015,-15.0,10,2013,early
890,3,4.0,19,22.628,-15.0,29,2013,mid
890,3,4.0,19,21.854,-15.0,48,2013,late
890,822,16.0,20,22.023,-4.0,10,2013,early
890,822,16.0,20,22.612,-4.0,33,2013,mid
890,821,17.0,21,22.425,-4.0,23,2013,mid
891,20,2.0,1,22.685,1.0,14,2013,early
891,20,2.0,1,22.884,1.0,30,2013,mid
891,4,9.0,2,22.631,7.0,13,2013,early
891,4,9.0,2,22.444,7.0,28,2013,mid
891,1,1.0,3,23.397,-2.0,11,2013,early
891,1,1.0,3,22.682,-2.0,26,2013,mid
891,3,4.0,4,22.893,0.0,12,2013,early
891,3,4.0,4,23.723,0.0,25,2013,mid
891,17,3.0,5,23.004,-2.0,13,2013,early
891,17,3.0,5,23.477,-2.0,29,2013,mid
891,18,6.0,6,22.465,0.0,17,2013,early
891,18,6.0,6,23.317,0.0,34,2013,mid
891,13,10.0,7,22.872,3.0,9,2013,early
891,13,10.0,7,22.634,3.0,26,2013,mid
891,154,7.0,8,23.445,-1.0,22,2013,mid
891,16,12.0,9,23.327,3.0,11,2013,early
891,16,12.0,9,23.655,3.0,26,2013,mid
891,817,19.0,10,23.144,9.0,16,2013,early
891,817,19.0,10,22.871,9.0,33,2013,mid
891,815,13.0,11,17.378,2.0,13,2013,early
891,815,13.0,11,22.597,2.0,18,2013,early
891,818,18.0,12,24.07,6.0,10,2013,early
891,818,18.0,12,24.539,6.0,24,2013,mid
891,807,11.0,13,24.219,-2.0,9,2013,early
891,807,11.0,13,23.334,-2.0,24,2013,mid
891,821,21.0,14,22.761,7.0,19,2013,early
891,821,21.0,14,22.712,7.0,28,2013,mid
891,821,21.0,14,17.433,7.0,41,2013,late
891,822,20.0,15,23.411,5.0,14,2013,early
891,822,20.0,15,23.54,5.0,28,2013,mid
891,823,14.0,16,24.968,-2.0,15,2013,early
891,823,14.0,16,23.998,-2.0,29,2013,mid
891,813,17.0,17,27.059,0.0,11,2013,early
891,813,17.0,17,35.228,0.0,27,2013,mid
891,813,17.0,17,30.894,0.0,38,2013,mid
891,824,15.0,18,24.083,-3.0,14,2013,early
891,824,15.0,18,23.961,-3.0,28,2013,mid
891,820,16.0,19,24.013,-3.0,15,2013,early
891,820,16.0,19,23.916,-3.0,29,2013,mid
891,820,16.0,19,17.427,-3.0,32,2013,mid
891,814,5.0,20,23.475,-15.0,10,2013,early
891,814,5.0,20,23.54,-15.0,25,2013,mid
891,8,8.0,21,23.744,-13.0,14,2013,early
892,20,1.0,1,24.305,0.0,23,2013,mid
892,4,5.0,2,24.208,3.0,27,2013,mid
892,17,2.0,3,24.205,-1.0,23,2013,mid
892,13,4.0,4,24.692,0.0,24,2013,mid
892,807,3.0,5,25.633,-2.0,24,2013,mid
892,3,6.0,6,24.079,0.0,26,2013,mid
892,817,7.0,7,24.319,0.0,22,2013,mid
892,154,13.0,8,27.04,5.0,20,2013,early
892,1,12.0,9,24.46,3.0,13,2013,early
892,1,12.0,9,24.315,3.0,38,2013,mid
892,18,9.0,10,24.45,-1.0,21,2013,mid
892,8,11.0,11,30.975,0.0,1,2013,early
892,8,11.0,11,24.764,0.0,30,2013,mid
892,815,8.0,12,25.933,-4.0,22,2013,mid
892,821,16.0,13,24.668,3.0,27,2013,mid
892,813,14.0,14,25.397,0.0,24,2013,mid
892,822,18.0,15,24.665,3.0,25,2013,mid
892,16,17.0,16,26.873,1.0,24,2013,mid
892,819,20.0,17,25.569,3.0,17,2013,early
892,819,20.0,17,26.363,3.0,38,2013,mid
892,823,19.0,18,26.302,1.0,18,2013,early
892,823,19.0,18,33.2,1.0,39,2013,mid
892,824,21.0,19,25.541,2.0,22,2013,mid
892,820,22.0,20,26.146,2.0,23,2013,mid
893,20,1.0,1,28.934,0.0,44,2013,late
893,20,1.0,1,28.787,0.0,17,2013,early
893,4,7.0,2,29.176,5.0,25,2013,mid
893,4,7.0,2,29.436,5.0,14,2013,early
893,8,13.0,3,33.013,10.0,25,2013,mid
893,8,13.0,3,29.469,10.0,10,2013,early
893,3,2.0,4,29.616,-2.0,41,2013,late
893,3,2.0,4,29.212,-2.0,15,2013,early
893,1,5.0,5,30.085,0.0,43,2013,late
893,1,5.0,5,29.032,0.0,15,2013,early
893,13,6.0,6,29.136,0.0,25,2013,mid
893,13,6.0,6,29.573,0.0,42,2013,late
893,13,6.0,6,29.04,0.0,12,2013,early
893,18,8.0,7,30.085,1.0,25,2013,mid
893,18,8.0,7,29.284,1.0,13,2013,early
893,815,14.0,8,29.396,6.0,25,2013,mid
893,815,14.0,8,28.709,6.0,14,2013,early
893,807,11.0,9,30.253,2.0,25,2013,mid
893,807,11.0,9,29.91,2.0,13,2013,early
893,16,15.0,10,30.166,5.0,25,2013,mid
893,16,15.0,10,31.23,5.0,40,2013,mid
893,16,15.0,10,29.678,5.0,12,2013,early
893,813,18.0,11,30.444,7.0,25,2013,mid
893,813,18.0,11,30.175,7.0,41,2013,late
893,813,18.0,11,29.966,7.0,16,2013,early
893,821,10.0,12,31.706,-2.0,25,2013,mid
893,821,10.0,12,29.364,-2.0,11,2013,early
893,822,16.0,13,33.836,3.0,42,2013,late
893,822,16.0,13,31.792,3.0,13,2013,early
893,822,16.0,13,30.79,3.0,24,2013,mid
893,818,12.0,14,29.999,-2.0,39,2013,mid
893,818,12.0,14,29.736,-2.0,11,2013,early
893,818,12.0,14,30.714,-2.0,24,2013,mid
893,17,4.0,15,28.909,-11.0,40,2013,mid
893,17,4.0,15,29.031,-11.0,13,2013,early
893,823,20.0,16,37.7,4.0,26,2013,mid
893,823,20.0,16,30.141,4.0,42,2013,late
893,823,20.0,16,30.161,4.0,13,2013,early
893,820,22.0,17,29.687,5.0,41,2013,late
893,820,22.0,17,30.497,5.0,11,2013,early
893,820,22.0,17,31.173,5.0,24,2013,mid
893,824,21.0,18,29.421,3.0,40,2013,mid
893,824,21.0,18,29.573,3.0,10,2013,early
893,824,21.0,18,32.243,3.0,11,2013,early
893,824,21.0,18,29.823,3.0,23,2013,mid
893,819,19.0,19,32.008,0.0,25,2013,mid
893,819,19.0,19,31.546,0.0,54,2013,late
893,819,19.0,19,31.841,0.0,11,2013,early
893,814,17.0,20,29.777,-3.0,42,2013,late
893,814,17.0,20,29.667,-3.0,20,2013,early
893,154,3.0,21,30.293,-18.0,25,2013,mid
893,154,3.0,21,73.009,-18.0,33,2013,mid
893,154,3.0,21,29.702,-18.0,15,2013,early
893,817,9.0,22,32.097,-13.0,15,2013,early
894,20,1.0,1,22.662,0.0,11,2013,early
